time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.3200000000000007,-0.00138365975822,0.11281046147,12.0806067597,0.00331772958503,0.0239994349375,0.0,-0.0676770229934,0.203887489023,3.25261061699,-0.0465887145717,0.00558354743026,0.0,476.073113762184,472.85713986515026,475.06113831155744,474.9331358576745
1.3800000000000008,-0.00602120457381,0.125109161567,12.2820354884,0.000160714947914,0.0249960522097,0.0,-0.0869788683425,0.205720257448,3.46107266711,-0.0687663795369,0.0325867571149,0.0,479.1897006849175,481.2379951336043,479.9713992730705,478.2835294447269
1.4400000000000008,-0.0116645759602,0.137440729903,12.4887864694,6.27947027619,0.0268008853404,0.0,-0.101291837693,0.205000812828,3.43071535548,-0.0573452926283,0.0245278929063,0.0,406.3619239069907,405.6392104802737,404.8128791203518,405.83579793395245
1.5000000000000009,-0.0184063329142,0.149632580242,12.7015030945,6.2763997996,0.0281729647226,0.0,-0.123586695646,0.201005427661,3.65913093406,-0.0410499961819,0.0193227661266,0.0,485.8287142184057,485.4382654144176,486.7260767473733,487.942627774695
1.560000000000001,-0.0264284273283,0.161536127387,12.9247446812,6.27365077206,0.0297937780754,0.0,-0.143955105757,0.195509861057,3.78185121608,-0.0576419508654,0.039125452679,0.0,455.7190619557063,457.2994187497424,457.3792975331492,456.05464817115734
1.620000000000001,-0.0357027835984,0.17305017688,13.1550654685,6.27021041759,0.0318165375251,0.0,-0.16540913983,0.187936567466,3.89511883698,-0.0567408387028,0.0197665415308,0.0,454.9540914410746,453.4017559578536,454.90577270815965,454.9757484529738
1.680000000000001,-0.0463042474063,0.184037027613,13.3922324362,6.26629737784,0.0330165464531,0.0,-0.188084852824,0.17792714702,4.01004171656,-0.0932891227483,0.020463279548,0.0,456.9546045531647,457.01010464683003,456.23026800484456,453.29896934036054
1.740000000000001,-0.0581725879839,0.194396003126,13.6326978683,6.26044150356,0.0345981804404,0.0,-0.207650757494,0.166876629666,4.00547683354,-0.108014798679,0.0361127930474,0.0,417.55494019092504,418.9182644997662,419.48361212435896,418.1938526614948
1.8000000000000012,-0.0712412135532,0.203989546696,13.8727521346,6.25396945545,0.0372745876105,0.0,-0.228182885648,0.152350293562,3.99634401166,-0.10757467834,0.0577052252661,0.0,416.045860398349,417.9334919764949,417.0130343422615,417.04041253382366
1.8600000000000012,-0.0857027123997,0.212510489517,14.1151680982,6.24772468351,0.0408564176766,0.0,-0.254208697489,0.131055186445,4.08384595845,-0.0978781680764,0.0634083433904,0.0,448.16469678256186,448.63050720396836,447.70049704292984,448.47941443287584
1.9200000000000013,-0.101918187283,0.219525189402,14.3656631296,6.2416342663,0.0450335561686,0.0,-0.286737641903,0.102112278995,4.26528259911,-0.109978046505,0.0797965046991,0.0,476.7522979990413,478.0061399684918,477.81190191221543,476.88026022856695
1.9800000000000013,-0.120049574387,0.224787104379,14.6240532019,6.23474263915,0.0504742820329,0.0,-0.318142032428,0.0726314425404,4.34735384244,-0.127040726063,0.106492095485,0.0,448.25963319726145,450.4304557343449,448.8861128181292,447.4873411617866
2.0400000000000014,-0.140191532489,0.228126879528,14.8875793159,6.22727878717,0.0567743873874,0.0,-0.35387634048,0.0379566000357,4.43642964631,-0.119580048738,0.101843614768,0.0,450.95933626578494,450.59311008115054,452.4011438917085,452.9877498816471
2.1000000000000014,-0.162646695178,0.229195100598,15.1571565436,6.22029006501,0.0626229746225,0.0,-0.39522684829,-0.00305543543392,4.54894649405,-0.110908154756,0.0868851603877,0.0,460.63552573171546,459.4586795625364,459.281094013518,459.95673644526414
2.1600000000000015,-0.187594693481,0.227766759431,15.4317728995,6.21357303467,0.0678737000942,0.0,-0.436858821877,-0.0451755800043,4.60462034674,-0.114119192857,0.0887365418451,0.0,443.1932891343825,443.35181493604813,443.3951965679612,443.1201220833531
2.2200000000000015,-0.2150802926,0.223745500406,15.7088096732,6.20642871471,0.0728418254542,0.0,-0.479792937156,-0.0894880588998,4.6297394675,-0.131477121588,0.067007943096,0.0,434.19368122488953,432.37229826033206,435.75489158536953,434.2879165247693
2.2800000000000016,-0.245536537263,0.216605517441,15.9914915851,6.19842116011,0.076559914431,0.0,-0.535799996836,-0.14933687062,4.79219664212,-0.137746458019,0.049272671182,0.0,477.9083471572162,476.5568986803528,477.02477673208165,476.5306313310621
2.3400000000000016,-0.279073157458,0.206095025377,16.279256556,6.1902972054,0.0793648468867,0.0,-0.582340858159,-0.201728216426,4.79982609064,-0.131080118819,0.0411537178132,0.0,431.6355413500882,430.9510898094833,429.62165856974804,430.16895632822605
2.4000000000000017,-0.315552644679,0.192179094393,16.568721374,6.18295080541,0.0817381308862,0.0,-0.633855497064,-0.262823998762,4.84867360225,-0.109173633247,0.0361488904593,0.0,443.83282142841875,443.4226056240984,443.8800825849103,445.66053727066634
2.4600000000000017,-0.355135409058,0.174502433142,16.8606994947,6.17619074085,0.0833926301866,0.0,-0.685746355657,-0.326988387275,4.88366196527,-0.120769405139,-0.0011851152819,0.0,442.4420809763865,439.35733640941663,440.5286069471461,439.55706414393717
